	coding	cluster	numpeaks_per_clus	mean_score	meanFC	mean_adj_score	rpkm	GC_frac	dist_to_TSS	regulated
42	0	2	-0.02090379797344945	2.29160374741395	3.4273688068813	14.8514956460326	-4.2028718455798	0.525096525096525	-1.0000506788837218	1.5562722538546345
43	1	0	0.05641379829577424	1.29720262245918	3.26533688726562	1.11315075591554	0.0913182186004853	0.783687943262411	1.1212978547674457	-1.9051219081543136
44	0	2	-0.2837083182842761	1.55202780970043	2.84133843398815	5.6203122862508	-2.505154846372327	0.585443037974684	1.5949619643881718	0.38532117219370315
45	1	0	-0.09731989068642243	6.06895933370953	2.655919586304	1.57699286481258	1.9062895562062867	0.74169741697417	-0.10226311404980155	-2.32730316870577
46	1	1	-0.13373278505138292	11.390469619251	3.77190425891225	2.95976432345675	1.9062895562062867	0.358267716535433	2.8683148400694876	-2.327827863746654
47	1	1	0.15093500117495712	14.1951997431296	3.5020639800177	3.6885613296443	1.9062895562062867	0.396078431372549	3.515767833718556	-2.3268493303394946
48	1	3	-0.6427131683726277	3.9063332177721	2.13140760206726	1.01504381118363	1.9062895562062867	0.44280442804428	3.947092574009603	-2.3263590835947547
49	1	3	-0.6727954531725584	2.47229278355146	2.07920114697712	0.642414599440929	1.9062895562062867	0.383620689655172	4.194678143223934	-2.3273400294781155
50	1	1	0.26443330144151145	5.88842761800359	2.72897195585259	1.5300824783878	1.9062895562062867	0.455607476635514	4.359456698194998	-2.326378478199262
51	0	2	0.26064755816640334	3.25385052544832	3.17522830350544	5.85273906800811	-1.1330415268381642	0.678486997635934	-0.5055662780713178	0.9026252916437075
52	0	2	0.37370537229896056	5.6680919259703	3.35760620137722	7.03676229130431	-0.5032878531637491	0.498015873015873	2.206160323794533	0.8519876291542734
53	0	2	0.272675201419983	2.38989085430555	3.21747234651763	5.77450173685532	-1.6717626884664463	0.552511415525114	0.0639605642649619	1.3760365701587332
54	0	2	0.5014498736530096	5.12922005809905	2.75970442765487	12.3933233523389	-1.6717626884664463	0.567190226876091	0.09528967470313647	1.3760364757869596
55	0	2	-0.27261594477045253	7.77515343660936	3.61687994339861	23.3546804661661	-2.102116587428125	0.74294670846395	1.2816092582722785	1.2747387764756042
56	0	2	0.011887064972056861	4.68290802284907	3.63381968434873	14.0663231173196	-2.102116587428125	0.456692913385827	1.6889959308144005	1.2747388600594491
57	1	1	-0.3200104309146652	4.39253425359717	2.92617268374969	2.99472148458514	0.45075872177823495	0.633093525179856	3.850177944988062	-0.5016373203774759
58	1	1	-0.3572455897802642	5.93640396670894	2.21556905049017	4.04729376571644	0.45075872177823495	0.671232876712329	3.9053275185169576	-0.5016371729663924
59	1	1	0.12347607994818405	3.34302068154822	2.28812740442008	2.27918902402327	0.45075872177823495	0.615942028985507	3.982291093824839	-0.501635207775044
60	1	1	0.2805795919036797	3.80087811781404	2.19845819761242	2.59134492813249	0.45075872177823495	0.67260579064588	4.09000382967265	-0.5016458241691155
61	1	1	-0.3815640781369174	2.53240669175472	2.13480044251537	1.7265324046806	0.45075872177823495	0.662878787878788	4.1225462587315205	-0.5016572788563695
62	1	3	0.08105210228651238	1.21456459442542	2.03428401079781	0.828060175595346	0.45075872177823495	0.662393162393162	4.142190759188701	-0.5016267182062891
63	1	3	0.21599486279500585	1.42033070644528	1.42942100604767	0.968346434253612	0.45075872177823495	0.643382352941177	4.170718468941439	-0.5016450575671634
64	1	1	0.2730194632045005	3.54419793813305	2.06604208129565	2.41634671425895	0.45075872177823495	0.644067796610169	4.124386752214277	-0.5016376000946565
65	1	1	0.15559219347554712	9.30714427159341	2.74441108361486	6.3453813450513	0.45075872177823495	0.538461538461538	4.1012024128953435	-0.5016418112131952
66	1	1	0.11464595807619604	2.02918118965296	2.45459269889249	2.2125929584167	-0.2914057173925877	0.516949152542373	2.537223954427969	-0.24600600727052357
67	1	1	0.07690327152951427	2.57632430535045	3.70111270453255	2.80919074436675	-0.2914057173925877	0.373390557939914	4.892216927596447	-0.24601109142938116
68	1	3	-0.3125783108142463	1.24628567686473	1.79157059721269	1.0100853666233	0.18121952508137915	0.490196078431373	4.5790502091734915	-0.5286435626272249
69	1	3	-0.014952904183987674	1.77921222383412	1.42184976196632	0.912493486310113	0.8873970084004116	0.490683229813665	4.144705043975648	-0.7832215182706669
70	1	1	0.03377205809902345	2.96713958404786	2.61865741592033	1.52173838912934	0.8873970084004116	0.547619047619048	4.024879907817399	-0.78320098042387
71	1	1	-0.09046357195096169	1.55202780970043	2.36963019817133	1.49348772553085	-0.09050045332189217	0.665289256198347	4.811197485475274	-0.2679361465854717
72	1	0	0.24223944059762345	3.11130162267214	2.31741128512829	0.597827082444853	2.3517273729760118	0.724752475247525	-0.038593986161753614	-0.9653137950939823
73	1	1	0.3875496009611673	5.37204046729251	1.93621297839007	1.03222113083942	2.3517273729760118	0.452970297029703	3.00263622345447	-0.96533632174272
74	1	3	-0.642140327984672	1.38572515626784	1.11234361175645	0.266262846779398	2.3517273729760118	0.36036036036036	3.6151660452531074	-0.965313511668838
75	1	1	0.3535067470253671	3.07852413611159	3.70044602456413	0.591528988741057	2.3517273729760118	0.448529411764706	4.0240882652064895	-0.9653251750239589
76	0	2	0.04375446439198343	2.83127069928205	2.76711579697222	8.60315758868779	-2.12597147048881	0.678445229681979	-0.013336935865146247	0.13039273665330378
77	1	0	0.36556760758764295	6.13774861781792	4.12989481788992	3.94439120080762	0.5420796644653637	0.621076233183857	-0.04364362088858349	-2.341592700360129
78	1	0	-0.13739975400281293	1.82707613637145	1.8547565264743	2.77915474449343	-0.843159394271361	0.684397163120567	-0.8479030853089138	-3.030451283766275
79	1	0	-0.06952461891629226	1.39618574954838	2.10437283982195	2.12372991623522	-0.843159394271361	0.698924731182796	0.40952391280257305	-3.0293945440702124
80	1	1	-0.1525855772634307	1.65138364726167	1.92308780012959	2.51190993462414	-0.843159394271361	0.640287769784173	4.134717458283756	-3.0290373324693025
81	1	0	0.05481501442616706	1.83756524405519	3.43162455680906	2.27415068654049	-0.4981325993858591	0.635036496350365	-0.7810365270487345	-1.5064762114912773
82	1	1	0.0919290451480533	4.03594318221931	1.58466135121785	1.70820512728831	1.1780329732071573	0.57258064516129	4.0072827098554	-0.7666056131635637
83	1	3	0.0032812782110544303	2.92841252948502	1.62413702191526	1.23944492571645	1.1780329732071573	0.6	4.224568962973501	-0.7666119869698984
84	1	3	0.05981831542985511	1.67284548759057	1.11277698366522	0.708028609434485	1.1780329732071573	0.65234375	4.169477090892802	-0.7666170150160945
85	1	3	0.11313459668963516	2.46629147676014	1.35588488974831	1.04385308607652	1.1780329732071573	0.596837944664032	3.868989171396785	-0.7666315120966266
86	1	1	0.1037274269478283	4.51368289176082	1.99017870830849	1.91040753314559	1.1780329732071573	0.625	3.7480248984457125	-0.7666324948445753
87	1	1	0.050827205749036264	3.26225887010797	2.29199108543238	1.45518572214577	1.0988346546639394	0.558394160583942	4.261351614112524	-0.927784601622941
88	1	3	-0.15251420430526294	1.56148929495188	1.69818634140983	0.696528699214552	1.0988346546639394	0.580392156862745	4.161316824459506	-0.9278011003114873
89	1	1	0.26150893206776393	3.08882064847649	2.80376060309445	1.3778206711668	1.0988346546639394	0.614617940199336	4.087498101205773	-0.9277888651241115
90	1	3	0.24332810639480099	2.12144373805047	2.1347168031715	0.946305845386335	1.0988346546639394	0.5125	3.813121491428912	-0.9277862361027266
91	1	3	0.325248870693511	1.48205513727643	1.78477724728014	1.93472076711149	-0.5863398265765496	0.449275362318841	4.724722747624403	-0.5167256943939778
92	1	1	0.178437522586395	3.08494715849079	3.95664489805886	4.02718575230746	-0.5863398265765496	0.485232067510549	4.801812333244275	-0.5167215235137445
93	1	1	0.13747729391398505	3.19279321779185	2.34071119001309	2.364651981209	0.32217848288528206	0.595588235294118	4.040586069434665	-0.3678683515448507
94	1	1	-0.06752348866473053	2.45190430601182	2.51941033910078	1.63423216365622	0.48577741920624884	0.581589958158996	4.201483668330319	-0.4219935593874546
95	1	3	0.19028115182118455	2.55251636988064	1.53000300404611	1.70129166121618	0.48577741920624884	0.726591760299625	4.277285733024749	-0.4220046676823736
96	1	1	-0.031288984929951726	5.27484005341646	1.86963019817133	3.51576252478498	0.48577741920624884	0.651877133105802	4.285443595574742	-0.42200454342597427
97	1	1	0.25075725721953873	2.9125760528189	1.85848402759034	1.94127701188865	0.48577741920624884	0.621333333333333	4.293072957543014	-0.42201006148479725
98	1	3	0.1913603452640356	1.58507676582218	1.22379142602697	1.05647819379387	0.48577741920624884	0.439516129032258	4.302614617418013	-0.42200537428584256
99	1	0	0.32769719938815184	3.90418523839612	3.24129165678619	3.6083835200593	-0.02623997553676201	0.610552763819096	0.11452866262657067	-2.531244181525973
100	1	3	0.08159365196173449	1.11273725565381	1.19748224421343	1.02843039719773	-0.02623997553676201	0.435028248587571	4.232705097721118	-2.530291555810421
101	1	1	0.24990094205813637	3.54628001446668	2.71762417719141	3.27759508843748	-0.02623997553676201	0.55786350148368	4.61433721189255	-2.530206274892044
102	1	0	0.18739451324724365	5.14354601696447	2.47167818776244	2.16833173343881	1.1840398940288692	0.702402957486137	1.9066455896794783	-1.2875152599833422
103	1	3	0.2540686444415489	1.58718980569276	1.99908934685212	0.669101435337263	1.1840398940288692	0.461538461538462	3.959470859864271	-1.2874986770370898
104	1	3	-0.5697330199224775	1.67440224713998	1.38190681535085	0.705867025402361	1.1840398940288692	0.512968299711816	4.108882231149251	-1.2876418874742523
105	0	2	0.11217630975476346	2.08285236627614	3.3068647571294	11.306367014963	-3.569703261151112	0.581481481481481	2.239549389317331	1.7976413598154577
106	0	2	0.11196511925503352	2.82417605906883	3.82676526115839	15.3305013623182	-3.569703261151112	0.581481481481481	1.6844291973686272	1.7976413415041177
107	1	3	0.10612614235976664	2.29137517382527	1.97579392007338	0.559136939644852	1.9992991208793889	0.516260162601626	4.428237315839876	-0.19073087377939485
108	1	3	0.3137533398246437	2.56688133573763	1.70780381071676	0.626365420595794	1.9992991208793889	0.491017964071856	4.672976899816604	-0.19073336193052554
109	1	3	0.2006960945743964	1.09307803364969	1.51941033910079	0.266730788353433	1.9992991208793889	0.412244897959184	4.649411434421225	-0.19073213898863053
110	1	1	-0.278251438329186	4.35382181253549	2.18394247718528	1.06241118077407	1.9992991208793889	0.555555555555556	4.631779577857374	-0.1907374438582633
111	1	1	-0.29747950475816554	5.42927030695165	2.53059424561501	1.32484004304967	1.9992991208793889	0.566037735849057	4.628871400756269	-0.19073153847433427
112	1	1	0.28034417214927476	7.802829752894	2.94109624968636	1.90403142987689	1.9992991208793889	0.601398601398601	4.621771560869297	-0.1907319341698842
113	1	1	-0.11080975628578059	5.25766771764285	2.76600449260754	1.28296591099251	1.9992991208793889	0.541666666666667	4.616482816964412	-0.19073254016638116
114	1	1	0.40072299471076295	6.47019569487076	3.21389231939751	1.57884464362675	1.9992991208793889	0.584158415841584	4.605272634585403	-0.19072715494365589
115	1	1	0.2361663074050212	10.0071619654365	4.07818033912899	2.44192831440321	1.9992991208793889	0.627403846153846	4.599775269967666	-0.19073611061290008
116	1	1	0.3815873829524554	7.89114787892911	3.16000741125312	1.92558264823281	1.9992991208793889	0.62987012987013	4.594419275157212	-0.19073315606471322
117	1	1	0.9942649369260194	5.76207421450408	2.87611782909488	1.40605020910906	1.9992991208793889	0.594258373205742	4.574824296444632	-0.19073104714259875
118	1	3	-0.015511165803792219	1.70557786688702	2.01422585240901	0.41619181341882	1.9992991208793889	0.585365853658537	4.564780353410733	-0.19073479378461444
119	1	1	0.35296034880837257	6.5204027758819	2.46808038156172	1.59109607846193	1.9992991208793889	0.566079295154185	4.556594494564908	-0.19073376052899532
120	1	3	-0.2869308934374927	1.45792185366437	1.86499129137733	0.355759271904116	1.9992991208793889	0.418250950570342	4.552689409481801	-0.19073413472364603
121	1	3	0.07657335144902386	1.7147128026306	1.67501118324793	0.418420902776976	1.9992991208793889	0.397769516728625	4.547553207021638	-0.19073493303059008
122	1	1	0.2610141890680793	4.07615845265017	2.29854178007624	1.77140217456642	1.1382191070182623	0.615196078431373	4.408795049960772	-0.41905984652368033
123	1	3	0.16888958515246644	3.10646570585083	1.76467418853234	1.34999661335109	1.1382191070182623	0.484496124031008	4.437877654514315	-0.41906015420309695
124	1	3	-0.4900719347594718	1.59739475808009	1.54992505579957	0.694190027442222	1.1382191070182623	0.589430894308943	4.442162695523273	-0.4190558992426814
125	0	2	0.22087051645693961	2.44969825126292	1.90821412843257	2.70537125044212	-0.3120537119589806	0.639751552795031	0.10974039619289033	0.9287379161697504
126	0	2	-0.053470117639393695	2.82417605906883	3.82676526115839	3.1189330001982	-0.3120537119589806	0.628099173553719	2.713884591083664	0.9287384366538235
127	0	2	-0.3322143204981525	4.75114431989357	2.71393148447374	5.62433853068956	-0.42517726799337047	0.459459459459459	1.7040064975491442	-1.2702641669559955
128	0	0	-0.08921102604080311	2.39211357746625	2.08405184757327	1.66914042472437	0.41482937553146676	0.62753036437247	2.168824712335142	-2.660406915232501
129	0	2	0.3543287336712678	2.88889720342983	2.4383599666617	20.9294694491897	-4.716713655350084	0.558673469387755	0.6811811774248293	-1.9156485880994347
130	0	2	0.5594991167055532	4.95357293546169	3.89199531346196	35.8876228942968	-4.716713655350084	0.423931623931624	1.265866150115556	-1.9153450378549306
131	0	2	0.15636715302136486	2.54351887889863	3.63060654976901	14.0755492291242	-3.6312022533632144	0.601973684210526	2.197986276224362	1.3508683143971323
132	0	1	0.08617836913738106	2.52957480736086	1.80790623390708	3.39210552140023	-0.6310102414515931	0.544927536231884	1.86632449839191	-1.7449057827645258
133	1	3	0.025077229986993087	3.57246520591096	1.70982123107126	0.646325526636149	2.4402470462404073	0.55719557195572	3.610893184511208	-1.0457940075015424
134	1	3	-0.05348825101317914	3.45179490434926	2.3550989653701	0.6244940204602	2.4402470462404073	0.562737642585551	3.714746777452714	-1.0458381948329627
135	1	3	0.05646819354171831	3.99276446245405	2.38939438026465	0.722365494185875	2.4402470462404073	0.505747126436782	3.74556734042685	-1.0457788564691142
136	1	3	0.12645720670993416	4.50232411754893	1.8539854440701	0.814554331151119	2.4402470462404073	0.569965870307167	3.7775943192537613	-1.0457862920227032
137	1	3	0.062397418504532634	3.72885568205092	2.19506628993501	0.674619478018738	2.4402470462404073	0.49811320754717	3.8349277675688875	-1.0458237787509932
138	1	1	0.45393915722044564	4.18710011552086	2.5736608591625	3.54415783319314	0.11291232633248181	0.635416666666667	3.9718924860832003	-1.475942069535971
139	1	3	-0.016400548459478494	1.54904304522243	1.44040374250121	1.31118265415431	0.11291232633248181	0.574626865671642	3.8630011349678255	-1.4758718704955196
140	1	1	0.27388957217586857	1.9327237998549	2.03464060255025	1.63594803221046	0.11291232633248181	0.622699386503067	3.82198426367347	-1.4760745741761707
141	0	2	0.30990022237808085	6.81193754614573	4.75597699915087	28.064366703236	-4.375160303481014	0.578231292517007	-0.8124078477910955	0.93365471727969
142	0	2	0.04593518861573733	1.83756524405519	3.38789313618389	14.9719533793544	-5.459015164311687	0.531496062992126	1.9395534133671766	1.4754580546947222
143	0	2	0.578819819660169	5.08898238650189	2.84651914258186	6.17399573264391	-0.46541889093204875	0.608	-0.31496433145973163	1.1478986203970196
144	0	2	0.2395769225734401	1.29240427791918	1.48365886499973	1.56795561287227	-0.46541889093204875	0.51219512195122	2.218624582929006	1.1478982057065936
145	1	3	-0.005785070517119668	1.97988743043453	1.88420337100109	0.529020696684804	1.8649495409855525	0.4106463878327	4.529676361099059	-0.5547326235962006
146	1	0	0.015239841298643128	2.15140449964341	1.95253464465637	0.660993116694392	1.6575513867022174	0.767857142857143	1.7969576224170494	-0.4822210998049872
147	1	1	0.18754411985117017	6.06963773896434	3.28510106935894	1.8648230804337	1.6575513867022174	0.484536082474227	4.38631186239545	-0.48221621792455355
148	1	1	0.41399154737324906	2.84683870538532	2.77526576538695	0.874656899207363	1.6575513867022174	0.5	4.300900757743788	-0.48222637271403257
149	0	2	-0.04021344590199943	1.97988743043453	1.95463463892101	5.87081617457281	-2.0755669548036795	0.693548387096774	0.2112780325425322	0.13304867986149785
150	1	3	-0.655878454177679	1.63214111063709	2.02896475057464	0.613531259334753	1.356279711682554	0.522184300341297	3.8683355944366613	-0.6195853391837669
151	1	3	-0.04912907578765385	1.82707613637145	1.87301946448686	0.686808460091353	1.356279711682554	0.484641638225256	4.091166550680654	-0.6195722419009112
152	1	3	0.08261255733927378	1.31675478128848	1.8777229120418	0.481768229252355	1.3968010188880147	0.423387096774194	3.5122523853861094	-1.0229847979625424
153	0	0	0.3207211241861043	2.54389415790405	3.58139221746168	2.10154479223143	0.15119343557210924	0.629746835443038	2.4210255654980006	-1.9276110967468392
154	0	2	-0.252391086930018	1.7902507440852	3.18636070737751	16.1001243111496	-6.481022302262894	0.519685039370079	1.3193521825252192	1.2405514546315028
155	0	2	0.16791321352404012	2.91927030032934	2.83927357723355	13.5114522061188	-3.107070199263227	0.597964376590331	1.557334830540031	0.4406676391560353
156	1	3	0.06443412495069636	2.00740230389796	1.21306001310685	0.369207741906036	2.416043516206428	0.436426116838488	3.8899865144680423	-0.6340774400682888
157	1	3	0.37892853926829173	2.33762974415898	2.49044825692916	0.429944210773007	2.416043516206428	0.437086092715232	3.9451400591638732	-0.6340757892455916
158	1	3	0.19429552342020878	4.42534379806306	1.65691386285072	0.813923142196312	2.416043516206428	0.56656346749226	4.160166778860516	-0.6340714038278218
159	1	3	-0.3152200998205049	2.58335949266172	1.04787813025462	0.47513959855734	2.416043516206428	0.465473145780051	4.134625472600574	-0.6340783053746684
160	0	2	0.04728644639304048	5.10787510910954	3.33812529940843	8.44875917537752	-0.9868706942422625	0.528662420382166	-0.14571358114841787	-0.8912686203942792
161	0	1	0.20962018939969657	2.54953533799285	2.0227422042413	4.21709803385766	-0.9868706942422625	0.5	2.6313290693976463	-0.8912760280602777
162	1	0	-0.18503854939255338	3.35103425365879	3.21556905049017	2.92164740256231	0.06621648731532968	0.661184210526316	2.552933856966924	-1.0474728278346102
163	1	1	-0.09066258217884049	2.4863161168155	3.01941033910079	2.16773046014422	0.06621648731532968	0.595918367346939	2.9247546260045905	-1.0474448634484608
164	1	1	0.1526801861062682	4.44552295437663	1.58303855465547	2.66907623447057	0.6466844426953124	0.665354330708661	3.9214006926728935	-1.6842352436345644
165	1	3	-0.19152312723509304	1.84025238947573	1.25135717191109	1.10488101593125	0.6466844426953124	0.654471544715447	3.942057110891039	-1.6840173221194346
166	1	1	0.0737974176361816	2.79048498545737	1.93128501925493	1.675397300558	0.6466844426953124	0.613821138211382	3.856227275340743	-1.6841309390990364
167	1	1	0.6989056796093389	6.57227155555343	2.47613497363995	3.94596856105412	0.6466844426953124	0.622222222222222	3.538398326318505	-1.6841037382990298
168	1	1	0.5010938922722901	8.05861551994378	1.99616800207228	4.83836421221083	0.6466844426953124	0.539594843462247	3.4501558650104265	-1.684189112576344
169	1	1	0.5030163436057203	11.2587001046177	3.54837596439645	6.75968366121737	0.6466844426953124	0.611607142857143	3.2739099941853844	-1.684222501342875
170	1	0	0.05071763727765254	2.02918118965296	2.07367256748987	2.02207451553079	-0.14638026697794174	0.66412213740458	0.44898538712531594	-1.7191887613148347
171	1	0	-0.02875602869179121	1.58860979008102	1.89462426608717	1.58304610156323	-0.14638026697794174	0.766393442622951	2.4981357439370067	-1.7189575582836691
172	1	1	-0.03571988433056494	1.94343814814054	2.03839426420029	1.93663176649959	-0.14638026697794174	0.552	3.066719070365172	-1.7190692065387925
173	1	1	0.4770209067589207	4.8044452629958	4.42046101528676	4.7876189554211	-0.14638026697794174	0.473321858864028	3.214472430547695	-1.7191622139046956
174	1	1	0.42596779311945493	3.17057422033506	3.78243912820641	3.15947011692676	-0.14638026697794174	0.557692307692308	3.441357580731875	-1.7191823923434484
175	1	1	-0.7082529272815439	1.78071025492283	2.73811299525443	1.77447378498497	-0.14638026697794174	0.475460122699386	3.9786578011684566	-1.7189559448028242
176	1	0	0.08561509462936501	4.8120282983526	2.32465913551494	2.30547761513057	0.9907482323866472	0.737704918032787	0.14944457551994594	-1.6328572424573893
177	1	1	0.25088095081028294	7.22562987696556	3.93102316388028	3.46185161510081	0.9907482323866472	0.606451612903226	2.766599174020779	-1.6328155748898072
178	1	1	-0.33890894366336294	8.62551579267329	5.37308990514122	4.13254709781558	0.9907482323866472	0.558333333333333	3.075210596074898	-1.6327163448485162
179	1	1	0.23809462115394345	4.58158766283899	3.45459269889249	3.54783474587111	0.2526284672462942	0.561264822134387	3.4019591341068987	-0.5093863407595016
180	1	1	-0.029831729867817985	1.94860819896664	2.3818567200336	1.50893977877077	0.2526284672462942	0.534412955465587	3.2524486033675775	-0.5093815264262049
181	0	2	0.44166461886128944	1.73137705921942	2.86687957465697	7.17826066229444	-2.824215637928758	0.660968660968661	0.6076437805341938	0.4885642607557417
182	0	2	0.016416029175481423	2.08285236627614	3.58060865478065	6.87366126383154	-2.30031085813332	0.553719008264463	2.0962561603446117	0.8794028143948306
183	0	2	-0.49945132189333274	5.47162033222958	4.59258860425274	18.0569997840419	-2.30031085813332	0.625	0.020384272517145176	0.8794030789624071
184	1	3	0.39651901733401534	3.02213470068167	1.69969558996997	0.997380833353285	1.5509356047626317	0.514588859416446	4.15758399305529	-1.582381855499391
185	1	3	0.24073157417712204	2.72490244029829	1.97003875997307	0.899286675110176	1.5509356047626317	0.596363636363636	4.100212096991122	-1.5821888992639657
186	1	3	-0.0674630030602725	1.39419951581276	1.03591786771477	0.460121077537817	1.5509356047626317	0.470383275261324	4.0581008453345	-1.5824025127566905
